Year_Month,Card_type,Line,Trip
Oct-23,Senior/Pensioner,Randwick Line,2695
Oct-23,Employee,Randwick Line,78
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,43
Oct-23,Free Travel,Randwick Line,22
Oct-23,Free Travel,Randwick Line,23
Oct-23,Senior/Pensioner,Randwick Line,3390
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,14
Oct-23,Employee,Randwick Line,89
Oct-23,Sgl Trip LR Adult,Randwick Line,41
Oct-23,Adult,Randwick Line,11774
Oct-23,CTP,Randwick Line,13788
Oct-23,Child/Youth,Randwick Line,1258
Oct-23,Concession,Randwick Line,1030
Oct-23,Day Pass without SAF,Randwick Line,1
Oct-23,Free Travel,Randwick Line,46
Oct-23,Senior/Pensioner,Randwick Line,4837
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,17
Oct-23,Employee,Randwick Line,129
Oct-23,School Student,Randwick Line,540
Oct-23,Sgl Trip LR Adult,Randwick Line,51
Oct-23,Adult,Randwick Line,18048
Oct-23,Day Pass without SAF,Randwick Line,1
Oct-23,Free Travel,Randwick Line,37
Oct-23,CTP,Randwick Line,20688
Oct-23,Child/Youth,Randwick Line,746
Oct-23,Concession,Randwick Line,3245
Oct-23,Senior/Pensioner,Randwick Line,3879
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,14
Oct-23,Employee,Randwick Line,103
Oct-23,School Student,Randwick Line,472
Oct-23,Sgl Trip LR Adult,Randwick Line,56
Oct-23,Day Pass without SAF,Randwick Line,2
Oct-23,Free Travel,Randwick Line,50
Oct-23,Adult,Randwick Line,15240
Oct-23,Senior/Pensioner,Randwick Line,6199
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,34
Oct-23,CTP,Randwick Line,16820
Oct-23,Employee,Randwick Line,210
Oct-23,Child/Youth,Randwick Line,427
Oct-23,Sgl Trip LR Adult,Randwick Line,61
Oct-23,Concession,Randwick Line,3861
Oct-23,Adult,Randwick Line,25180
Oct-23,CTP,Randwick Line,27357
Oct-23,Child/Youth,Randwick Line,2569
Oct-23,Concession,Randwick Line,2179
Oct-23,Day Pass without SAF,Randwick Line,3
Oct-23,Free Travel,Randwick Line,38
Oct-23,Senior/Pensioner,Randwick Line,4662
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,14
Oct-23,Employee,Randwick Line,128
Oct-23,School Student,Randwick Line,473
Oct-23,Sgl Trip LR Adult,Randwick Line,55
Oct-23,Adult,Randwick Line,17100
Oct-23,CTP,Randwick Line,19671
Oct-23,Child/Youth,Randwick Line,724
Oct-23,Concession,Randwick Line,4799
Oct-23,Day Pass without SAF,Randwick Line,1
Oct-23,Free Travel,Randwick Line,27
Oct-23,Senior/Pensioner,Randwick Line,3753
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,16
Oct-23,Employee,Randwick Line,101
Oct-23,School Student,Randwick Line,455
Oct-23,Sgl Trip LR Adult,Randwick Line,54
Oct-23,Adult,Randwick Line,14903
Oct-23,CTP,Randwick Line,16434
Oct-23,Child/Youth,Randwick Line,544
Oct-23,Concession,Randwick Line,3923
Oct-23,Day Pass without SAF,Randwick Line,3
Oct-23,Free Travel,Randwick Line,20
Oct-23,Senior/Pensioner,Randwick Line,3353
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,27
Oct-23,Employee,Randwick Line,83
Oct-23,Sgl Trip LR Adult,Randwick Line,45
Oct-23,Adult,Randwick Line,11985
Oct-23,CTP,Randwick Line,12396
Oct-23,Child/Youth,Randwick Line,1501
Oct-23,Concession,Randwick Line,1000
Oct-23,Day Pass without SAF,Randwick Line,4
Oct-23,Concession,Randwick Line,5497
Oct-23,Child/Youth,Randwick Line,2310
Oct-23,CTP,Randwick Line,19867
Oct-23,Adult,Randwick Line,18127
Oct-23,Sgl Trip LR Adult,Randwick Line,51
Oct-23,Employee,Randwick Line,122
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,48
Oct-23,Senior/Pensioner,Randwick Line,4516
Oct-23,Free Travel,Randwick Line,38
Oct-23,Free Travel,Randwick Line,33
Oct-23,Senior/Pensioner,Randwick Line,3610
Oct-23,Day Pass without SAF,Randwick Line,2
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,13
Oct-23,Free Travel,Randwick Line,28
Oct-23,Employee,Randwick Line,104
Oct-23,Senior/Pensioner,Randwick Line,3699
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,9
Oct-23,Sgl Trip LR Adult,Randwick Line,47
Oct-23,Employee,Randwick Line,92
Oct-23,Adult,Randwick Line,13952
Oct-23,School Student,Randwick Line,473
Oct-23,Sgl Trip LR Adult,Randwick Line,34
Oct-23,CTP,Randwick Line,17374
Oct-23,Child/Youth,Randwick Line,1485
Oct-23,Adult,Randwick Line,14683
Oct-23,Concession,Randwick Line,1343
Oct-23,CTP,Randwick Line,15710
Oct-23,Concession,Randwick Line,4875
Oct-23,Child/Youth,Randwick Line,444
Oct-23,Day Pass without SAF,Randwick Line,4
Oct-23,Concession,Randwick Line,2777
Oct-23,Free Travel,Randwick Line,48
Oct-23,Child/Youth,Randwick Line,1677
Oct-23,Senior/Pensioner,Randwick Line,4917
Oct-23,CTP,Randwick Line,16942
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,25
Oct-23,Adult,Randwick Line,16113
Oct-23,Day Pass without SAF,Randwick Line,6
Oct-23,Employee,Randwick Line,143
Oct-23,Sgl Trip LR Adult,Randwick Line,58
Oct-23,Sgl Trip LR Adult,Randwick Line,57
Oct-23,Adult,Randwick Line,15273
Oct-23,Employee,Randwick Line,87
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,29
Oct-23,CTP,Randwick Line,18494
Oct-23,Senior/Pensioner,Randwick Line,3627
Oct-23,Child/Youth,Randwick Line,1534
Oct-23,Free Travel,Randwick Line,28
Oct-23,Concession,Randwick Line,1458
Oct-23,Free Travel,Randwick Line,36
Oct-23,Senior/Pensioner,Randwick Line,4578
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,14
Oct-23,Employee,Randwick Line,123
Oct-23,School Student,Randwick Line,493
Oct-23,Sgl Trip LR Adult,Randwick Line,45
Oct-23,Adult,Randwick Line,17116
Oct-23,CTP,Randwick Line,19763
Oct-23,Child/Youth,Randwick Line,649
Oct-23,Day Pass without SAF,Randwick Line,1
Oct-23,Concession,Randwick Line,3195
Oct-23,Concession,Randwick Line,5412
Oct-23,Child/Youth,Randwick Line,2059
Oct-23,CTP,Randwick Line,18085
Oct-23,Adult,Randwick Line,17190
Oct-23,Sgl Trip LR Adult,Randwick Line,60
Oct-23,Employee,Randwick Line,113
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,29
Oct-23,Senior/Pensioner,Randwick Line,4300
Oct-23,Free Travel,Randwick Line,41
Oct-23,Day Pass without SAF,Randwick Line,1
Oct-23,Free Travel,Randwick Line,26
Oct-23,Senior/Pensioner,Randwick Line,3931
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,9
Oct-23,Employee,Randwick Line,115
Oct-23,School Student,Randwick Line,443
Oct-23,Sgl Trip LR Adult,Randwick Line,23
Oct-23,Adult,Randwick Line,15344
Oct-23,CTP,Randwick Line,16717
Oct-23,Child/Youth,Randwick Line,532
Oct-23,Concession,Randwick Line,5619
Oct-23,Free Travel,Randwick Line,43
Oct-23,Senior/Pensioner,Randwick Line,4551
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,15
Oct-23,Employee,Randwick Line,135
Oct-23,School Student,Randwick Line,498
Oct-23,Sgl Trip LR Adult,Randwick Line,57
Oct-23,Adult,Randwick Line,16673
Oct-23,CTP,Randwick Line,18941
Oct-23,Child/Youth,Randwick Line,698
Oct-23,Concession,Randwick Line,5320
Oct-23,Day Pass without SAF,Randwick Line,1
Oct-23,Free Travel,Randwick Line,31
Oct-23,Senior/Pensioner,Randwick Line,4748
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,10
Oct-23,Employee,Randwick Line,129
Oct-23,School Student,Randwick Line,459
Oct-23,Sgl Trip LR Adult,Randwick Line,50
Oct-23,Adult,Randwick Line,17850
Oct-23,CTP,Randwick Line,20760
Oct-23,Child/Youth,Randwick Line,534
Oct-23,Concession,Randwick Line,3211
Oct-23,Free Travel,Randwick Line,38
Oct-23,Senior/Pensioner,Randwick Line,4589
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,10
Oct-23,Employee,Randwick Line,122
Oct-23,School Student,Randwick Line,505
Oct-23,Sgl Trip LR Adult,Randwick Line,43
Oct-23,Adult,Randwick Line,17281
Oct-23,CTP,Randwick Line,18869
Oct-23,Child/Youth,Randwick Line,512
Oct-23,Concession,Randwick Line,6198
Oct-23,Free Travel,Randwick Line,52
Oct-23,Senior/Pensioner,Randwick Line,5550
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,17
Oct-23,Employee,Randwick Line,187
Oct-23,School Student,Randwick Line,483
Oct-23,Sgl Trip LR Adult,Randwick Line,54
Oct-23,Adult,Randwick Line,18558
Oct-23,CTP,Randwick Line,20993
Oct-23,Child/Youth,Randwick Line,768
Oct-23,Concession,Randwick Line,4644
Oct-23,Day Pass without SAF,Randwick Line,1
Oct-23,Free Travel,Randwick Line,25
Oct-23,Senior/Pensioner,Randwick Line,4066
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,12
Oct-23,Employee,Randwick Line,98
Oct-23,School Student,Randwick Line,404
Oct-23,Sgl Trip LR Adult,Randwick Line,53
Oct-23,Adult,Randwick Line,16439
Oct-23,CTP,Randwick Line,17046
Oct-23,Child/Youth,Randwick Line,773
Oct-23,Free Travel,Randwick Line,20
Oct-23,Senior/Pensioner,Randwick Line,3657
Oct-23,Concession,Randwick Line,5204
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,28
Oct-23,Employee,Randwick Line,91
Oct-23,Sgl Trip LR Adult,Randwick Line,72
Oct-23,Adult,Randwick Line,12961
Oct-23,CTP,Randwick Line,14269
Oct-23,Child/Youth,Randwick Line,1343
Oct-23,Concession,Randwick Line,1129
Oct-23,Day Pass without SAF,Randwick Line,1
Oct-23,Free Travel,Randwick Line,29
Oct-23,Free Travel,Randwick Line,34
Oct-23,Senior/Pensioner,Randwick Line,3652
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,43
Oct-23,Senior/Pensioner,Randwick Line,3707
Oct-23,Employee,Randwick Line,114
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,12
Oct-23,Sgl Trip LR Adult,Randwick Line,70
Oct-23,Adult,Randwick Line,14245
Oct-23,Employee,Randwick Line,105
Oct-23,CTP,Randwick Line,17231
Oct-23,Child/Youth,Randwick Line,2157
Oct-23,School Student,Randwick Line,455
Oct-23,Sgl Trip LR Adult,Randwick Line,45
Oct-23,Adult,Randwick Line,16092
Oct-23,Concession,Randwick Line,1510
Oct-23,CTP,Randwick Line,18249
Oct-23,Child/Youth,Randwick Line,521
Oct-23,Concession,Randwick Line,3156
Oct-23,Free Travel,Randwick Line,44
Oct-23,Senior/Pensioner,Randwick Line,5007
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,30
Oct-23,Employee,Randwick Line,160
Oct-23,Sgl Trip LR Adult,Randwick Line,59
Oct-23,Adult,Randwick Line,19898
Oct-23,CTP,Randwick Line,19958
Oct-23,Child/Youth,Randwick Line,2014
Oct-23,Concession,Randwick Line,1664
Oct-23,Free Travel,Randwick Line,26
Oct-23,Senior/Pensioner,Randwick Line,3723
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,13
Oct-23,Employee,Randwick Line,96
Oct-23,School Student,Randwick Line,463
Oct-23,Sgl Trip LR Adult,Randwick Line,58
Oct-23,Adult,Randwick Line,14648
Oct-23,CTP,Randwick Line,16905
Oct-23,Child/Youth,Randwick Line,477
Oct-23,Concession,Randwick Line,5039
Oct-23,Free Travel,Randwick Line,39
Oct-23,Senior/Pensioner,Randwick Line,4076
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,13
Oct-23,Employee,Randwick Line,118
Oct-23,School Student,Randwick Line,408
Oct-23,Sgl Trip LR Adult,Randwick Line,38
Oct-23,Adult,Randwick Line,16805
Oct-23,CTP,Randwick Line,19819
Oct-23,Child/Youth,Randwick Line,653
Oct-23,Concession,Randwick Line,5304
Oct-23,Day Pass without SAF,Randwick Line,5
Oct-23,Concession,Randwick Line,4654
Oct-23,Child/Youth,Randwick Line,2521
Oct-23,CTP,Randwick Line,18807
Oct-23,Adult,Randwick Line,16860
Oct-23,Sgl Trip LR Adult,Randwick Line,61
Oct-23,Employee,Randwick Line,110
Oct-23,Sgl Trip LR Child/Youth,Randwick Line,39
Oct-23,Senior/Pensioner,Randwick Line,4421
Oct-23,Free Travel,Randwick Line,31
Oct-23,Day Pass without SAF,Kingsford Line,0
Oct-23,Sgl Trip LR Adult,Kingsford Line,73
Oct-23,Employee,Kingsford Line,100
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,30
Oct-23,Senior/Pensioner,Kingsford Line,3322
Oct-23,Free Travel,Kingsford Line,12
Oct-23,Concession,Kingsford Line,1237
Oct-23,Child/Youth,Kingsford Line,2048
Oct-23,CTP,Kingsford Line,13495
Oct-23,Adult,Kingsford Line,13671
Oct-23,Free Travel,Kingsford Line,36
Oct-23,Sgl Trip LR Adult,Kingsford Line,26
Oct-23,School Student,Kingsford Line,548
Oct-23,Senior/Pensioner,Kingsford Line,4647
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,14
Oct-23,Employee,Kingsford Line,117
Oct-23,Adult,Kingsford Line,19025
Oct-23,CTP,Kingsford Line,19243
Oct-23,Child/Youth,Kingsford Line,541
Oct-23,Concession,Kingsford Line,7499
Oct-23,Free Travel,Kingsford Line,37
Oct-23,Sgl Trip LR Adult,Kingsford Line,59
Oct-23,School Student,Kingsford Line,568
Oct-23,Senior/Pensioner,Kingsford Line,4540
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,14
Oct-23,Employee,Kingsford Line,114
Oct-23,Day Pass without SAF,Kingsford Line,0
Oct-23,Sgl Trip LR Adult,Kingsford Line,85
Oct-23,Adult,Kingsford Line,19548
Oct-23,Concession,Kingsford Line,1595
Oct-23,CTP,Kingsford Line,21273
Oct-23,Child/Youth,Kingsford Line,529
Oct-23,Child/Youth,Kingsford Line,2014
Oct-23,Concession,Kingsford Line,7048
Oct-23,CTP,Kingsford Line,16610
Oct-23,Adult,Kingsford Line,15431
Oct-23,Employee,Kingsford Line,73
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,42
Oct-23,Senior/Pensioner,Kingsford Line,3215
Oct-23,Free Travel,Kingsford Line,19
Oct-23,Free Travel,Kingsford Line,20
Oct-23,Sgl Trip LR Adult,Kingsford Line,34
Oct-23,Senior/Pensioner,Kingsford Line,4133
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,9
Oct-23,Employee,Kingsford Line,84
Oct-23,Adult,Kingsford Line,14304
Oct-23,CTP,Kingsford Line,15276
Oct-23,Child/Youth,Kingsford Line,1498
Oct-23,Concession,Kingsford Line,1513
Oct-23,Sgl Trip LR Adult,Kingsford Line,43
Oct-23,Free Travel,Kingsford Line,34
Oct-23,Day Pass without SAF,Kingsford Line,0
Oct-23,School Student,Kingsford Line,639
Oct-23,Senior/Pensioner,Kingsford Line,5469
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,13
Oct-23,Employee,Kingsford Line,123
Oct-23,Adult,Kingsford Line,20373
Oct-23,Free Travel,Kingsford Line,45
Oct-23,Sgl Trip LR Adult,Kingsford Line,49
Oct-23,Day Pass without SAF,Kingsford Line,1
Oct-23,CTP,Kingsford Line,21927
Oct-23,School Student,Kingsford Line,574
Oct-23,Child/Youth,Kingsford Line,848
Oct-23,Concession,Kingsford Line,3874
Oct-23,Senior/Pensioner,Kingsford Line,4301
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,11
Oct-23,Employee,Kingsford Line,99
Oct-23,Sgl Trip LR Adult,Kingsford Line,54
Oct-23,Free Travel,Kingsford Line,44
Oct-23,Day Pass without SAF,Kingsford Line,1
Oct-23,Adult,Kingsford Line,17243
Oct-23,Senior/Pensioner,Kingsford Line,6557
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,36
Oct-23,CTP,Kingsford Line,17897
Oct-23,Employee,Kingsford Line,215
Oct-23,Child/Youth,Kingsford Line,459
Oct-23,Concession,Kingsford Line,5028
Oct-23,Adult,Kingsford Line,27105
Oct-23,CTP,Kingsford Line,26888
Oct-23,Child/Youth,Kingsford Line,2765
Oct-23,Concession,Kingsford Line,2595
Oct-23,Sgl Trip LR Adult,Kingsford Line,54
Oct-23,Day Pass without SAF,Kingsford Line,1
Oct-23,Free Travel,Kingsford Line,29
Oct-23,School Student,Kingsford Line,553
Oct-23,Senior/Pensioner,Kingsford Line,5387
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,13
Oct-23,Employee,Kingsford Line,132
Oct-23,Adult,Kingsford Line,19601
Oct-23,CTP,Kingsford Line,20932
Oct-23,Child/Youth,Kingsford Line,855
Oct-23,Concession,Kingsford Line,6844
Oct-23,Free Travel,Kingsford Line,26
Oct-23,Sgl Trip LR Adult,Kingsford Line,53
Oct-23,Day Pass without SAF,Kingsford Line,0
Oct-23,School Student,Kingsford Line,532
Oct-23,Senior/Pensioner,Kingsford Line,4193
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,14
Oct-23,Employee,Kingsford Line,92
Oct-23,Adult,Kingsford Line,16655
Oct-23,CTP,Kingsford Line,17157
Oct-23,Child/Youth,Kingsford Line,696
Oct-23,Concession,Kingsford Line,5032
Oct-23,Day Pass without SAF,Kingsford Line,2
Oct-23,Sgl Trip LR Adult,Kingsford Line,40
Oct-23,Free Travel,Kingsford Line,16
Oct-23,Senior/Pensioner,Kingsford Line,3826
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,25
Oct-23,Employee,Kingsford Line,74
Oct-23,Adult,Kingsford Line,14532
Oct-23,CTP,Kingsford Line,13949
Oct-23,Child/Youth,Kingsford Line,1722
Oct-23,Concession,Kingsford Line,1305
Oct-23,Day Pass without SAF,Kingsford Line,2
Oct-23,Sgl Trip LR Adult,Kingsford Line,49
Oct-23,Concession,Kingsford Line,8062
Oct-23,Child/Youth,Kingsford Line,2609
Oct-23,CTP,Kingsford Line,21472
Oct-23,Adult,Kingsford Line,20698
Oct-23,Employee,Kingsford Line,120
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,40
Oct-23,Senior/Pensioner,Kingsford Line,5079
Oct-23,Free Travel,Kingsford Line,31
Oct-23,Free Travel,Kingsford Line,25
Oct-23,Sgl Trip LR Adult,Kingsford Line,46
Oct-23,Senior/Pensioner,Kingsford Line,3951
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,13
Oct-23,Free Travel,Kingsford Line,29
Oct-23,Sgl Trip LR Adult,Kingsford Line,31
Oct-23,Day Pass without SAF,Kingsford Line,0
Oct-23,Employee,Kingsford Line,102
Oct-23,School Student,Kingsford Line,548
Oct-23,Senior/Pensioner,Kingsford Line,4075
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,6
Oct-23,Employee,Kingsford Line,84
Oct-23,Adult,Kingsford Line,16415
Oct-23,CTP,Kingsford Line,18319
Oct-23,Child/Youth,Kingsford Line,1693
Oct-23,Adult,Kingsford Line,16623
Oct-23,Concession,Kingsford Line,1924
Oct-23,CTP,Kingsford Line,16525
Oct-23,Sgl Trip LR Adult,Kingsford Line,51
Oct-23,Concession,Kingsford Line,6744
Oct-23,Child/Youth,Kingsford Line,473
Oct-23,Sgl Trip LR Adult,Kingsford Line,48
Oct-23,Concession,Kingsford Line,3091
Oct-23,Free Travel,Kingsford Line,57
Oct-23,Day Pass without SAF,Kingsford Line,0
Oct-23,Child/Youth,Kingsford Line,1879
Oct-23,Senior/Pensioner,Kingsford Line,5409
Oct-23,CTP,Kingsford Line,18300
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,27
Oct-23,Adult,Kingsford Line,18590
Oct-23,Employee,Kingsford Line,133
Oct-23,Adult,Kingsford Line,17873
Oct-23,Employee,Kingsford Line,104
Oct-23,CTP,Kingsford Line,19925
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,29
Oct-23,Senior/Pensioner,Kingsford Line,4147
Oct-23,Child/Youth,Kingsford Line,1878
Oct-23,Free Travel,Kingsford Line,28
Oct-23,Concession,Kingsford Line,2172
Oct-23,Free Travel,Kingsford Line,39
Oct-23,Sgl Trip LR Adult,Kingsford Line,46
Oct-23,School Student,Kingsford Line,557
Oct-23,Senior/Pensioner,Kingsford Line,5070
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,11
Oct-23,Employee,Kingsford Line,124
Oct-23,Adult,Kingsford Line,19634
Oct-23,CTP,Kingsford Line,20695
Oct-23,Child/Youth,Kingsford Line,664
Oct-23,Day Pass without SAF,Kingsford Line,1
Oct-23,Sgl Trip LR Adult,Kingsford Line,58
Oct-23,Concession,Kingsford Line,3739
Oct-23,Day Pass Child/Youth w/o SAF,Kingsford Line,1
Oct-23,Concession,Kingsford Line,7095
Oct-23,Child/Youth,Kingsford Line,2333
Oct-23,CTP,Kingsford Line,19289
Oct-23,Adult,Kingsford Line,19598
Oct-23,Employee,Kingsford Line,129
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,30
Oct-23,Senior/Pensioner,Kingsford Line,4671
Oct-23,Free Travel,Kingsford Line,33
Oct-23,Sgl Trip LR Adult,Kingsford Line,20
Oct-23,Free Travel,Kingsford Line,23
Oct-23,Day Pass without SAF,Kingsford Line,1
Oct-23,School Student,Kingsford Line,553
Oct-23,Senior/Pensioner,Kingsford Line,4345
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,9
Oct-23,Employee,Kingsford Line,118
Oct-23,Adult,Kingsford Line,17252
Oct-23,CTP,Kingsford Line,17784
Oct-23,Child/Youth,Kingsford Line,556
Oct-23,Concession,Kingsford Line,8037
Oct-23,Free Travel,Kingsford Line,40
Oct-23,Sgl Trip LR Adult,Kingsford Line,53
Oct-23,School Student,Kingsford Line,582
Oct-23,Senior/Pensioner,Kingsford Line,5237
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,17
Oct-23,Employee,Kingsford Line,130
Oct-23,Adult,Kingsford Line,18868
Oct-23,CTP,Kingsford Line,19944
Oct-23,Child/Youth,Kingsford Line,759
Oct-23,Concession,Kingsford Line,6891
Oct-23,Sgl Trip LR Adult,Kingsford Line,42
Oct-23,Free Travel,Kingsford Line,31
Oct-23,School Student,Kingsford Line,557
Oct-23,Senior/Pensioner,Kingsford Line,5287
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,5
Oct-23,Employee,Kingsford Line,134
Oct-23,Adult,Kingsford Line,20227
Oct-23,CTP,Kingsford Line,21595
Oct-23,Child/Youth,Kingsford Line,666
Oct-23,Concession,Kingsford Line,3757
Oct-23,Free Travel,Kingsford Line,38
Oct-23,Sgl Trip LR Adult,Kingsford Line,33
Oct-23,School Student,Kingsford Line,602
Oct-23,Senior/Pensioner,Kingsford Line,5239
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,9
Oct-23,Employee,Kingsford Line,127
Oct-23,Adult,Kingsford Line,19601
Oct-23,CTP,Kingsford Line,19810
Oct-23,Child/Youth,Kingsford Line,573
Oct-23,Concession,Kingsford Line,7461
Oct-23,Free Travel,Kingsford Line,55
Oct-23,Sgl Trip LR Adult,Kingsford Line,53
Oct-23,School Student,Kingsford Line,542
Oct-23,Senior/Pensioner,Kingsford Line,6149
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,16
Oct-23,Employee,Kingsford Line,193
Oct-23,Adult,Kingsford Line,21390
Oct-23,CTP,Kingsford Line,22847
Oct-23,Child/Youth,Kingsford Line,997
Oct-23,Concession,Kingsford Line,6486
Oct-23,Free Travel,Kingsford Line,33
Oct-23,Sgl Trip LR Adult,Kingsford Line,44
Oct-23,Day Pass without SAF,Kingsford Line,0
Oct-23,School Student,Kingsford Line,493
Oct-23,Senior/Pensioner,Kingsford Line,4352
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,11
Oct-23,Employee,Kingsford Line,96
Oct-23,Adult,Kingsford Line,18292
Oct-23,CTP,Kingsford Line,17953
Oct-23,Child/Youth,Kingsford Line,870
Oct-23,Free Travel,Kingsford Line,17
Oct-23,Sgl Trip LR Adult,Kingsford Line,67
Oct-23,Concession,Kingsford Line,6060
Oct-23,Senior/Pensioner,Kingsford Line,4389
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,20
Oct-23,Employee,Kingsford Line,69
Oct-23,Adult,Kingsford Line,15478
Oct-23,CTP,Kingsford Line,15591
Oct-23,Child/Youth,Kingsford Line,1604
Oct-23,Concession,Kingsford Line,1381
Oct-23,Day Pass without SAF,Kingsford Line,0
Oct-23,Free Travel,Kingsford Line,30
Oct-23,Sgl Trip LR Adult,Kingsford Line,37
Oct-23,Free Travel,Kingsford Line,30
Oct-23,Sgl Trip LR Adult,Kingsford Line,67
Oct-23,Senior/Pensioner,Kingsford Line,4447
Oct-23,School Student,Kingsford Line,541
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,46
Oct-23,Senior/Pensioner,Kingsford Line,3966
Oct-23,Employee,Kingsford Line,125
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,11
Oct-23,Employee,Kingsford Line,109
Oct-23,Adult,Kingsford Line,17636
Oct-23,CTP,Kingsford Line,18683
Oct-23,Child/Youth,Kingsford Line,2449
Oct-23,Adult,Kingsford Line,17847
Oct-23,Concession,Kingsford Line,2109
Oct-23,CTP,Kingsford Line,18569
Oct-23,Child/Youth,Kingsford Line,580
Oct-23,Concession,Kingsford Line,3549
Oct-23,Free Travel,Kingsford Line,37
Oct-23,Sgl Trip LR Adult,Kingsford Line,49
Oct-23,Senior/Pensioner,Kingsford Line,5513
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,25
Oct-23,Employee,Kingsford Line,156
Oct-23,Adult,Kingsford Line,22696
Oct-23,CTP,Kingsford Line,21429
Oct-23,Child/Youth,Kingsford Line,2196
Oct-23,Concession,Kingsford Line,2001
Oct-23,Free Travel,Kingsford Line,39
Oct-23,Sgl Trip LR Adult,Kingsford Line,47
Oct-23,School Student,Kingsford Line,576
Oct-23,Senior/Pensioner,Kingsford Line,4207
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,9
Oct-23,Employee,Kingsford Line,101
Oct-23,Adult,Kingsford Line,17291
Oct-23,CTP,Kingsford Line,18482
Oct-23,Child/Youth,Kingsford Line,514
Oct-23,Concession,Kingsford Line,7144
Oct-23,Free Travel,Kingsford Line,38
Oct-23,Sgl Trip LR Adult,Kingsford Line,31
Oct-23,School Student,Kingsford Line,480
Oct-23,Senior/Pensioner,Kingsford Line,4470
Oct-23,Sgl Trip LR Child/Youth,Kingsford Line,13
Oct-23,Employee,Kingsford Line,109
Oct-23,Adult,Kingsford Line,19279
Oct-23,CTP,Kingsford Line,20973
Oct-23,Child/Youth,Kingsford Line,666
Oct-23,Concession,Kingsford Line,7734
